# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       1.100150299002e+00       5.456808664725e+00       1.050522256171e+04       4.267209300579e-04       3.645056588677e+03       1.735617012939e+03       7.655166684589e+03       1.123617653361e+03       5.352794589281e-11       2.306875399431e-08       1.237883718914e-07       6.575580552639e-10       9.757774523459e-14       3.449766788309e-08       2.487237948089e-11       1.820907521494e-07       1.820907521494e-07      -3.447143686355e-08      -2.133889888172e-14       5.817434032797e-01       8.887460833572e-01 
       1.085511525491e+00       5.510499495587e+00       1.053967377105e+04       4.231138775229e-04       3.610605379333e+03       1.731280472537e+03       7.529959132597e+03       1.124720369111e+03       5.205104453024e-11       2.258971705032e-08       1.212178297899e-07       6.439014644434e-10       9.422476036629e-14       3.449766788309e-08       2.418612017217e-11       1.790253533525e-07       1.790253533525e-07      -3.447216127009e-08      -2.071848254738e-14       5.853671249639e-01       8.867950086481e-01 
       1.070974541700e+00       5.564648043797e+00       1.057417649350e+04       4.195516339168e-04       3.576102656889e+03       1.726772871845e+03       7.406017560922e+03       1.125820889830e+03       5.061486847434e-11       2.212061967100e-08       1.187006240120e-07       6.305283034200e-10       9.098692780157e-14       3.449766788309e-08       2.351878434846e-11       1.760235735223e-07       1.760235735223e-07      -3.447286567855e-08      -2.011678828764e-14       5.890053828931e-01       8.848146834140e-01 
       1.056538638378e+00       5.619256347684e+00       1.060872962265e+04       4.160337638047e-04       3.541549527738e+03       1.722092384576e+03       7.283333443524e+03       1.126919182124e+03       4.921829509416e-11       2.166125568373e-08       1.162356482224e-07       6.174326907677e-10       8.786029446639e-14       3.449766788309e-08       2.286985036631e-11       1.730840926255e-07       1.730840926255e-07      -3.447355064097e-08      -1.953324058901e-14       5.926580466307e-01       8.828048809374e-01 
       1.042203111241e+00       5.674326407022e+00       1.064333203169e+04       4.125598356898e-04       3.506947118701e+03       1.717237183411e+03       7.161898316769e+03       1.128015212332e+03       4.786023270292e-11       2.121142319300e-08       1.138218190375e-07       6.046088671535e-10       8.484104295249e-14       3.449766788309e-08       2.223881096081e-11       1.702056180244e-07       1.702056180244e-07      -3.447421669416e-08      -1.896728174247e-14       5.963249811424e-01       8.807653801167e-01 
       1.027967260939e+00       5.729860181827e+00       1.067798257336e+04       4.091294219542e-04       3.472296577029e+03       1.712205440348e+03       7.041703778486e+03       1.129108946536e+03       4.653961970504e-11       2.077092449170e-08       1.114580755485e-07       5.920511928011e-10       8.192548686260e-14       3.449766788309e-08       2.162517284930e-11       1.673868839086e-07       1.673868839086e-07      -3.447486436008e-08      -1.841837129174e-14       6.000060467575e-01       8.786959657484e-01 
       1.013830393022e+00       5.785859591161e+00       1.071268007998e+04       4.057420987990e-04       3.437599070409e+03       1.706995327074e+03       6.922741487016e+03       1.130200350561e+03       4.525542376671e-11       2.033956597419e-08       1.091433788554e-07       5.797541450080e-10       7.911006631539e-14       3.449766788309e-08       2.102845634593e-11       1.646266507378e-07       1.646266507378e-07      -3.447549414632e-08      -1.788598549866e-14       6.037010991333e-01       8.765964288109e-01 
       9.997918179081e-01       5.842326511927e+00       1.074742336344e+04       4.023974461856e-04       3.402855786947e+03       1.701605015319e+03       6.805003160258e+03       1.131289389989e+03       4.400664100927e-11       1.991715805124e-08       1.068767116106e-07       5.677123157140e-10       7.639134360456e-14       3.449766788309e-08       2.044819498685e-11       1.619237046967e-07       1.619237046967e-07      -3.447610654641e-08      -1.736961682517e-14       6.074099892203e-01       8.744665667513e-01 
       9.858508508475e-01       5.899262777669e+00       1.078221121525e+04       3.990950477778e-04       3.368067935140e+03       1.696032677229e+03       6.688480574710e+03       1.132376030160e+03       4.279229522486e-11       1.950351506665e-08       1.046570775715e-07       5.559204091199e-10       7.376599900683e-14       3.449766788309e-08       1.988393516580e-11       1.592768571608e-07       1.592768571608e-07      -3.447670204029e-08      -1.686877343132e-14       6.111325632308e-01       8.723061837742e-01 
       9.720068118928e-01       5.956670177372e+00       1.081704240655e+04       3.958344908842e-04       3.333236743840e+03       1.690276485729e+03       6.573165564504e+03       1.133460236181e+03       4.161143711367e-11       1.909845521570e-08       1.024835011625e-07       5.443732393562e-10       7.123082673374e-14       3.449766788309e-08       1.933523577963e-11       1.566849441735e-07       1.566849441735e-07      -3.447728109463e-08      -1.638297868887e-14       6.148686626091e-01       8.701150911317e-01 
       9.582590258647e-01       6.014550454267e+00       1.085191568819e+04       3.926153664012e-04       3.298363462201e+03       1.684334614898e+03       6.459050020437e+03       1.134541972935e+03       4.046314354226e-11       1.870180046521e-08       1.003550270465e-07       5.330657281997e-10       6.878273102227e-14       3.449766788309e-08       1.880166788369e-11       1.541468259344e-07       1.541468259344e-07      -3.447784416321e-08      -1.591177071005e-14       6.186181240046e-01       8.678931074155e-01 
       9.446068223197e-01       6.072905304635e+00       1.088682979078e+04       3.894372687572e-04       3.263449359610e+03       1.678205240336e+03       6.346125888993e+03       1.135621205088e+03       3.934651682223e-11       1.831337647529e-08       9.827071970467e-08       5.219929028379e-10       6.641872235962e-14       3.449766788309e-08       1.828281435670e-11       1.516613862971e-07       1.516613862971e-07      -3.447839168731e-08      -1.545470189083e-14       6.223807792474e-01       8.656400588496e-01 
       9.310495355181e-01       6.131736376620e+00       1.092178342477e+04       3.862997958564e-04       3.228495725615e+03       1.671886539539e+03       6.234385171372e+03       1.136697897098e+03       3.826068400885e-11       1.793301252271e-08       9.622966302567e-08       5.111498936801e-10       6.413591383744e-14       3.449766788309e-08       1.777826957478e-11       1.492275322787e-07       1.492275322787e-07      -3.447892409598e-08      -1.501133846843e-14       6.261564553260e-01       8.633557795833e-01 
       9.175865043919e-01       6.191045269047e+00       1.095677528056e+04       3.832025490248e-04       3.193503869824e+03       1.665376692269e+03       6.123819922499e+03       1.137772013222e+03       3.720479621903e-11       1.756054142587e-08       9.423095990258e-08       5.005319322129e-10       6.193151763111e-14       3.449766788309e-08       1.728763909458e-11       1.468441935791e-07       1.468441935791e-07      -3.447944180647e-08      -1.458126009255e-14       6.299449743691e-01       8.610401119849e-01 
       9.042170725130e-01       6.250833530249e+00       1.099180402858e+04       3.801451329550e-04       3.158475121804e+03       1.658673880933e+03       6.014422250046e+03       1.138843517527e+03       3.617802796806e-11       1.719579947132e-08       9.227373183878e-08       4.901343489018e-10       5.980284159989e-14       3.449766788309e-08       1.681053934507e-11       1.445103221094e-07       1.445103221094e-07      -3.447994522448e-08      -1.416405940986e-14       6.337461536284e-01       8.586929069351e-01 
       8.909405880615e-01       6.311102656899e+00       1.102686831943e+04       3.771271556539e-04       3.123410830952e+03       1.651776290949e+03       5.906184313439e+03       1.139912373896e+03       3.517957652457e-11       1.683862634177e-08       9.035711856177e-08       4.799525711347e-10       5.774728600356e-14       3.449766788309e-08       1.634659732784e-11       1.422248915316e-07       1.422248915316e-07      -3.448043474452e-08      -1.375934166143e-14       6.375598054660e-01       8.563140241193e-01 
       8.777564037944e-01       6.371854092855e+00       1.106196678402e+04       3.741482283890e-04       3.088312366368e+03       1.644682111124e+03       5.799098322866e+03       1.140978546043e+03       3.420866128343e-11       1.648886504568e-08       8.848027764507e-08       4.699821212100e-10       5.576234033180e-14       3.449766788309e-08       1.589545032568e-11       1.399868968067e-07       1.399868968067e-07      -3.448091075021e-08      -1.336672429264e-14       6.413857373439e-01       8.539033323196e-01 
       8.646638770148e-01       6.433089228019e+00       1.109709803369e+04       3.712079656369e-04       3.053181116694e+03       1.637389534023e+03       5.693156538284e+03       1.142041997518e+03       3.326452315578e-11       1.614636184819e-08       8.664238413788e-08       4.602186143645e-10       5.384558024231e-14       3.449766788309e-08       1.545674561916e-11       1.377953537523e-07       1.377953537523e-07      -3.448137361458e-08      -1.298583657511e-14       6.452237518167e-01       8.514607097043e-01 
       8.516623695402e-01       6.494809397201e+00       1.113226066043e+04       3.683059850318e-04       3.018018489953e+03       1.629896756342e+03       5.588351268423e+03       1.143102691719e+03       3.234642397595e-11       1.581096620359e-08       8.484263020254e-08       4.506577568440e-10       5.199466460394e-14       3.449766788309e-08       1.503014021107e-11       1.356492986103e-07       1.356492986103e-07      -3.448182370036e-08      -1.261631924051e-14       6.490736465280e-01       8.489860441165e-01 
       8.387512476722e-01       6.557015879007e+00       1.116745323702e+04       3.654419073151e-04       2.982825913363e+03       1.622201979272e+03       5.484674869785e+03       1.144160591903e+03       3.145364592471e-11       1.548253068913e-08       8.308022475942e-08       4.412953440128e-10       5.020733264130e-14       3.449766788309e-08       1.461530055840e-11       1.335477876221e-07       1.335477876221e-07      -3.448226136026e-08      -1.225782412553e-14       6.529352142100e-01       8.464792333592e-01 
       8.259298821659e-01       6.619709894734e+00       1.120267431724e+04       3.626153562858e-04       2.947604833142e+03       1.614303408872e+03       5.382119745651e+03       1.145215661196e+03       3.058549096844e-11       1.516091094024e-08       8.135439313916e-08       4.321272585033e-10       4.848140117730e-14       3.449766788309e-08       1.421190231173e-11       1.314898966143e-07       1.314898966143e-07      -3.448268693726e-08      -1.191001382806e-14       6.568082426855e-01       8.439401854777e-01 
       8.131976481995e-01       6.682892607287e+00       1.123792243609e+04       3.598259587511e-04       2.912356714292e+03       1.606199256426e+03       5.280678345072e+03       1.146267862606e+03       2.974128031372e-11       1.484596558705e-08       7.966437674225e-08       4.231494684032e-10       4.681476197030e-14       3.449766788309e-08       1.381963006187e-11       1.294747205912e-07       1.294747205912e-07      -3.448310076487e-08      -1.157256137388e-14       6.606925148753e-01       8.413688190391e-01 
       8.005539253437e-01       6.746565120113e+00       1.127319611002e+04       3.570733444788e-04       2.877083040371e+03       1.597887738809e+03       5.180343161879e+03       1.147317159032e+03       2.892035387697e-11       1.453755619225e-08       7.800943270551e-08       4.143580254811e-10       4.520537914262e-14       3.449766788309e-08       1.343817709333e-11       1.275013733373e-07       1.275013733373e-07      -3.448350316739e-08      -1.124514989373e-14       6.645878088072e-01       8.387650634073e-01 
